[['Portland Trail Blazers', 0.471, 8.0, 12.0, 0.692], ['San Antonio Spurs', 0.5, 16.0, 8.0, 0.765], 0]
[['Chicago Bulls', 0.46, 15.0, 7.0, 0.929], ['Houston Rockets', 0.506, 16.0, 8.0, 0.548], 0]
[['Los Angeles Lakers', 0.4, 15.0, 16.0, 0.684], ['Seattle SuperSonics', 0.489, 11.0, 11.0, 0.625], 1]
[['Toronto Raptors', 0.425, 8.0, 11.0, 0.933], ['Indiana Pacers', 0.479, 17.0, 11.0, 0.818], 1]
[['Washington Wizards', 0.425, 7.0, 10.0, 0.875], ['New Orleans Hornets', 0.467, 16.0, 11.0, 0.545], 1]
[['Chicago Bulls', 0.398, 15.0, 8.0, 0.793], ['Dallas Mavericks', 0.481, 21.0, 10.0, 0.882], 0]
[['Atlanta Hawks', 0.333, 22.0, 18.0, 0.708], ['San Antonio Spurs', 0.421, 16.0, 11.0, 0.739], 0]
[['Detroit Pistons', 0.36, 8.0, 17.0, 0.759], ['Denver Nuggets', 0.432, 11.0, 11.0, 0.895], 1]
[['Boston Celtics', 0.4, 14.0, 10.0, 0.56], ['Los Angeles Clippers', 0.551, 13.0, 3.0, 0.8], 1]
[['Sacramento Kings', 0.421, 16.0, 9.0, 0.833], ['Miami Heat', 0.52, 15.0, 8.0, 0.75], 0]
[['Orlando Magic', 0.427, 13.0, 8.0, 0.625], ['New Jersey Nets', 0.523, 10.0, 3.0, 0.674], 1]
[['Phoenix Suns', 0.459, 9.0, 11.0, 1.0], ['Memphis Grizzlies', 0.578, 15.0, 10.0, 0.786], 1]
[['Cleveland Cavaliers', 0.436, 8.0, 12.0, 0.865], ['Milwaukee Bucks', 0.494, 13.0, 12.0, 0.714], 0]
[['Utah Jazz', 0.432, 13.0, 15.0, 0.718], ['Minnesota Timberwolves', 0.464, 24.0, 9.0, 0.833], 0]
[['Washington Wizards', 0.313, 5.0, 9.0, 0.565], ['Houston Rockets', 0.482, 10.0, 12.0, 0.583], 0]
[['Seattle SuperSonics', 0.441, 12.0, 17.0, 0.818], ['Golden State Warriors', 0.506, 24.0, 15.0, 0.692], 0]
[['Portland Trail Blazers', 0.361, 11.0, 11.0, 0.913], ['Los Angeles Lakers', 0.474, 12.0, 6.0, 0.882], 0]
[['Sacramento Kings', 0.482, 16.0, 13.0, 0.875], ['Atlanta Hawks', 0.494, 12.0, 16.0, 0.657], 0]
[['Chicago Bulls', 0.41, 18.0, 13.0, 0.767], ['Indiana Pacers', 0.471, 13.0, 15.0, 0.595], 1]
[['Orlando Magic', 0.405, 20.0, 11.0, 0.667], ['Philadelphia 76ers', 0.446, 11.0, 10.0, 0.833], 0]
[['Minnesota Timberwolves', 0.494, 6.0, 13.0, 0.857], ['Toronto Raptors', 0.5, 19.0, 7.0, 0.813], 0]
[['Cleveland Cavaliers', 0.383, 15.0, 15.0, 0.792], ['Boston Celtics', 0.523, 19.0, 5.0, 0.69], 0]
[['Charlotte Bobcats', 0.41, 13.0, 10.0, 0.708], ['New York Knicks', 0.511, 11.0, 12.0, 0.56], 0]
[['Phoenix Suns', 0.479, 18.0, 5.0, 0.8], ['New Orleans Hornets', 0.533, 10.0, 5.0, 0.889], 0]
[['Detroit Pistons', 0.421, 9.0, 11.0, 0.771], ['Utah Jazz', 0.494, 9.0, 11.0, 0.824], 0]
[['Denver Nuggets', 0.363, 16.0, 19.0, 0.864], ['Seattle SuperSonics', 0.67, 17.0, 7.0, 0.688], 1]
[['Portland Trail Blazers', 0.313, 11.0, 14.0, 0.857], ['Los Angeles Clippers', 0.423, 13.0, 8.0, 0.68], 1]
[['Milwaukee Bucks', 0.506, 15.0, 16.0, 0.69], ['New Jersey Nets', 0.506, 8.0, 18.0, 0.677], 0]
[['Dallas Mavericks', 0.432, 11.0, 9.0, 0.839], ['San Antonio Spurs', 0.457, 6.0, 8.0, 0.727], 0]
[['Miami Heat', 0.375, 12.0, 11.0, 0.789], ['Los Angeles Lakers', 0.476, 16.0, 11.0, 0.818], 0]
[['Indiana Pacers', 0.489, 12.0, 11.0, 0.813], ['Toronto Raptors', 0.494, 12.0, 9.0, 0.839], 1]
[['New York Knicks', 0.42, 12.0, 13.0, 0.75], ['Atlanta Hawks', 0.447, 10.0, 12.0, 0.826], 0]
[['Charlotte Bobcats', 0.402, 15.0, 13.0, 0.793], ['Boston Celtics', 0.477, 16.0, 12.0, 0.81], 0]
[['Minnesota Timberwolves', 0.391, 13.0, 16.0, 0.818], ['Cleveland Cavaliers', 0.486, 10.0, 9.0, 0.727], 0]
[['Washington Wizards', 0.419, 15.0, 17.0, 0.706], ['Chicago Bulls', 0.43, 20.0, 13.0, 0.696], 1]
[['Utah Jazz', 0.474, 6.0, 7.0, 0.871], ['New Orleans Hornets', 0.494, 14.0, 12.0, 0.704], 0]
[['Sacramento Kings', 0.47, 12.0, 12.0, 0.852], ['Dallas Mavericks', 0.489, 8.0, 15.0, 0.9], 0]
[['Memphis Grizzlies', 0.385, 13.0, 13.0, 0.654], ['Houston Rockets', 0.506, 17.0, 9.0, 0.857], 0]
[['Los Angeles Clippers', 0.438, 11.0, 10.0, 0.739], ['Denver Nuggets', 0.447, 9.0, 18.0, 0.697], 0]
[['Philadelphia 76ers', 0.404, 17.0, 23.0, 0.636], ['Golden State Warriors', 0.511, 13.0, 12.0, 0.737], 0]
[['Los Angeles Lakers', 0.488, 12.0, 13.0, 0.786], ['Portland Trail Blazers', 0.529, 6.0, 7.0, 0.9], 0]
[['Miami Heat', 0.442, 9.0, 17.0, 0.737], ['Seattle SuperSonics', 0.447, 17.0, 8.0, 0.821], 1]
[['New York Knicks', 0.404, 9.0, 11.0, 0.762], ['Orlando Magic', 0.519, 11.0, 14.0, 0.757], 0]
[['Utah Jazz', 0.457, 18.0, 11.0, 0.611], ['Memphis Grizzlies', 0.57, 15.0, 7.0, 0.682], 1]
[['San Antonio Spurs', 0.398, 10.0, 12.0, 0.727], ['Milwaukee Bucks', 0.467, 14.0, 7.0, 0.69], 1]
[['Philadelphia 76ers', 0.494, 18.0, 13.0, 1.0], ['Phoenix Suns', 0.567, 10.0, 12.0, 0.609], 1]
[['Detroit Pistons', 0.348, 13.0, 10.0, 0.706], ['Los Angeles Clippers', 0.543, 12.0, 8.0, 0.667], 1]
[['Chicago Bulls', 0.392, 18.0, 13.0, 0.806], ['Cleveland Cavaliers', 0.463, 10.0, 9.0, 0.615], 0]
[['Dallas Mavericks', 0.369, 10.0, 17.0, 0.68], ['Los Angeles Lakers', 0.379, 11.0, 14.0, 0.74], 0]
[['Atlanta Hawks', 0.395, 13.0, 12.0, 0.75], ['Boston Celtics', 0.446, 13.0, 12.0, 0.81], 0]
[['Toronto Raptors', 0.426, 7.0, 18.0, 0.923], ['Charlotte Bobcats', 0.514, 10.0, 6.0, 0.857], 0]
[['Milwaukee Bucks', 0.38, 13.0, 27.0, 0.657], ['Indiana Pacers', 0.484, 9.0, 14.0, 0.829], 0]
[['San Antonio Spurs', 0.346, 13.0, 10.0, 0.808], ['New Jersey Nets', 0.424, 10.0, 12.0, 0.833], 1]
[['New Orleans Hornets', 0.41, 15.0, 16.0, 0.824], ['Washington Wizards', 0.432, 7.0, 15.0, 0.806], 0]
[['Seattle SuperSonics', 0.495, 15.0, 15.0, 0.591], ['Minnesota Timberwolves', 0.55, 20.0, 10.0, 0.864], 1]
[['Denver Nuggets', 0.418, 17.0, 12.0, 0.667], ['Houston Rockets', 0.489, 14.0, 12.0, 0.833], 0]
[['Portland Trail Blazers', 0.467, 8.0, 14.0, 0.85], ['Golden State Warriors', 0.476, 15.0, 12.0, 0.731], 0]
[['Miami Heat', 0.562, 12.0, 8.0, 0.867], ['Sacramento Kings', 0.563, 15.0, 4.0, 0.857], 0]
[['New Orleans Hornets', 0.407, 9.0, 12.0, 0.65], ['New York Knicks', 0.432, 7.0, 15.0, 0.7], 1]
[['Dallas Mavericks', 0.5, 14.0, 7.0, 0.853], ['Utah Jazz', 0.532, 11.0, 7.0, 0.909], 0]
[['Philadelphia 76ers', 0.463, 17.0, 6.0, 0.842], ['Los Angeles Clippers', 0.59, 12.0, 8.0, 0.643], 1]
[['Golden State Warriors', 0.506, 18.0, 11.0, 0.825], ['Atlanta Hawks', 0.545, 10.0, 10.0, 0.8], 1]
[['Toronto Raptors', 0.409, 13.0, 12.0, 0.684], ['Orlando Magic', 0.526, 15.0, 2.0, 0.7], 0]
[['Seattle SuperSonics', 0.38, 12.0, 16.0, 0.838], ['Detroit Pistons', 0.457, 18.0, 12.0, 0.8], 0]
[['Charlotte Bobcats', 0.488, 16.0, 7.0, 0.556], ['Minnesota Timberwolves', 0.514, 11.0, 9.0, 0.793], 1]
[['Memphis Grizzlies', 0.424, 11.0, 14.0, 0.789], ['Chicago Bulls', 0.537, 11.0, 11.0, 0.783], 0]
[['New Jersey Nets', 0.338, 11.0, 14.0, 0.806], ['San Antonio Spurs', 0.373, 12.0, 6.0, 0.625], 0]
[['Phoenix Suns', 0.41, 14.0, 8.0, 0.88], ['Portland Trail Blazers', 0.414, 14.0, 8.0, 0.81], 1]
[['Los Angeles Lakers', 0.448, 13.0, 13.0, 0.941], ['Sacramento Kings', 0.453, 16.0, 14.0, 0.825], 1]
[['Golden State Warriors', 0.426, 10.0, 18.0, 0.707], ['Charlotte Bobcats', 0.488, 14.0, 8.0, 0.7], 0]
[['Orlando Magic', 0.427, 15.0, 9.0, 0.813], ['Washington Wizards', 0.561, 11.0, 6.0, 0.818], 1]
[['Detroit Pistons', 0.364, 8.0, 9.0, 0.72], ['Boston Celtics', 0.461, 11.0, 10.0, 0.708], 0]
[['Toronto Raptors', 0.435, 20.0, 5.0, 0.714], ['Miami Heat', 0.549, 9.0, 8.0, 0.619], 1]
[['Cleveland Cavaliers', 0.482, 10.0, 18.0, 0.688], ['New York Knicks', 0.514, 12.0, 15.0, 0.688], 1]
[['New Jersey Nets', 0.451, 14.0, 6.0, 0.842], ['Memphis Grizzlies', 0.488, 14.0, 9.0, 0.76], 0]
[['Seattle SuperSonics', 0.465, 14.0, 7.0, 0.742], ['Milwaukee Bucks', 0.484, 12.0, 11.0, 0.645], 0]
[['Atlanta Hawks', 0.475, 9.0, 20.0, 0.778], ['New Orleans Hornets', 0.513, 14.0, 13.0, 0.654], 0]
[['Indiana Pacers', 0.425, 14.0, 9.0, 0.75], ['Houston Rockets', 0.495, 10.0, 13.0, 0.769], 0]
[['Phoenix Suns', 0.527, 11.0, 9.0, 0.69], ['Denver Nuggets', 0.532, 19.0, 5.0, 0.792], 0]
[['Minnesota Timberwolves', 0.375, 15.0, 8.0, 0.727], ['Utah Jazz', 0.506, 9.0, 14.0, 0.633], 0]
[['Sacramento Kings', 0.43, 11.0, 16.0, 0.744], ['Los Angeles Clippers', 0.478, 12.0, 6.0, 0.741], 0]
[['Cleveland Cavaliers', 0.393, 12.0, 14.0, 0.778], ['Chicago Bulls', 0.44, 7.0, 21.0, 0.645], 0]
[['Indiana Pacers', 0.481, 16.0, 9.0, 0.615], ['San Antonio Spurs', 0.481, 22.0, 12.0, 0.788], 0]
[['Houston Rockets', 0.446, 12.0, 13.0, 0.739], ['Dallas Mavericks', 0.542, 5.0, 8.0, 0.696], 1]
[['Atlanta Hawks', 0.438, 15.0, 12.0, 0.741], ['Charlotte Bobcats', 0.512, 13.0, 9.0, 0.682], 0]
[['Seattle SuperSonics', 0.48, 21.0, 6.0, 0.643], ['Philadelphia 76ers', 0.562, 12.0, 10.0, 0.65], 0]
[['Washington Wizards', 0.394, 9.0, 14.0, 0.864], ['Toronto Raptors', 0.5, 21.0, 10.0, 0.952], 1]
[['Golden State Warriors', 0.457, 15.0, 5.0, 0.783], ['Miami Heat', 0.541, 9.0, 14.0, 0.75], 1]
[['Detroit Pistons', 0.461, 16.0, 10.0, 0.778], ['New York Knicks', 0.5, 12.0, 8.0, 0.7], 1]
[['Chicago Bulls', 0.318, 14.0, 11.0, 0.868], ['Boston Celtics', 0.456, 20.0, 12.0, 0.884], 0]
[['New Jersey Nets', 0.494, 13.0, 10.0, 0.857], ['New Orleans Hornets', 0.521, 13.0, 9.0, 0.848], 0]
[['Portland Trail Blazers', 0.488, 9.0, 9.0, 0.773], ['Milwaukee Bucks', 0.545, 16.0, 9.0, 0.786], 1]
[['Utah Jazz', 0.5, 14.0, 10.0, 0.697], ['Phoenix Suns', 0.57, 18.0, 11.0, 0.775], 1]
[['Minnesota Timberwolves', 0.451, 14.0, 9.0, 0.872], ['Sacramento Kings', 0.518, 11.0, 14.0, 0.773], 1]
[['San Antonio Spurs', 0.493, 16.0, 3.0, 0.875], ['Denver Nuggets', 0.541, 15.0, 5.0, 0.667], 0]
[['Los Angeles Clippers', 0.378, 16.0, 14.0, 0.739], ['Los Angeles Lakers', 0.541, 13.0, 13.0, 0.684], 0]
[['Indiana Pacers', 0.407, 12.0, 23.0, 0.741], ['Cleveland Cavaliers', 0.494, 17.0, 8.0, 0.667], 0]
[['Miami Heat', 0.438, 8.0, 8.0, 0.786], ['Atlanta Hawks', 0.457, 12.0, 11.0, 0.778], 0]
[['Golden State Warriors', 0.404, 9.0, 8.0, 0.846], ['Orlando Magic', 0.453, 20.0, 4.0, 0.708], 1]
[['Charlotte Bobcats', 0.427, 12.0, 9.0, 0.733], ['Washington Wizards', 0.458, 14.0, 10.0, 0.697], 1]
[['Portland Trail Blazers', 0.463, 10.0, 17.0, 0.793], ['New York Knicks', 0.483, 9.0, 10.0, 0.71], 1]
[['Boston Celtics', 0.397, 13.0, 11.0, 0.714], ['Memphis Grizzlies', 0.58, 14.0, 11.0, 0.667], 1]
[['New Jersey Nets', 0.386, 9.0, 14.0, 0.676], ['Dallas Mavericks', 0.474, 16.0, 14.0, 0.848], 0]
[['New Orleans Hornets', 0.44, 11.0, 15.0, 0.417], ['Houston Rockets', 0.5, 11.0, 10.0, 1.0], 0]
[['Denver Nuggets', 0.475, 13.0, 5.0, 0.727], ['Utah Jazz', 0.602, 12.0, 9.0, 0.7], 0]
[['Minnesota Timberwolves', 0.438, 17.0, 12.0, 0.926], ['Los Angeles Clippers', 0.481, 10.0, 9.0, 0.808], 1]
[['Philadelphia 76ers', 0.465, 13.0, 12.0, 0.722], ['Milwaukee Bucks', 0.603, 12.0, 11.0, 0.786], 1]
[['Seattle SuperSonics', 0.489, 10.0, 11.0, 0.9], ['Toronto Raptors', 0.541, 21.0, 6.0, 0.889], 0]
[['San Antonio Spurs', 0.349, 9.0, 13.0, 0.769], ['Phoenix Suns', 0.457, 13.0, 12.0, 0.85], 0]
[['Chicago Bulls', 0.474, 7.0, 10.0, 0.806], ['Detroit Pistons', 0.506, 10.0, 15.0, 0.879], 0]
[['Sacramento Kings', 0.477, 19.0, 11.0, 0.852], ['Los Angeles Lakers', 0.55, 20.0, 8.0, 0.917], 1]
[['Portland Trail Blazers', 0.397, 9.0, 15.0, 0.667], ['Cleveland Cavaliers', 0.426, 9.0, 8.0, 0.758], 0]
[['Atlanta Hawks', 0.511, 11.0, 8.0, 0.692], ['Orlando Magic', 0.536, 9.0, 9.0, 0.643], 0]
[['Boston Celtics', 0.316, 7.0, 24.0, 0.686], ['Philadelphia 76ers', 0.474, 14.0, 13.0, 0.81], 1]
[['Los Angeles Clippers', 0.487, 12.0, 10.0, 0.632], ['Miami Heat', 0.545, 18.0, 6.0, 0.875], 1]
[['New York Knicks', 0.36, 10.0, 8.0, 0.882], ['Dallas Mavericks', 0.526, 14.0, 8.0, 0.774], 0]
[['New Jersey Nets', 0.304, 12.0, 16.0, 0.694], ['Houston Rockets', 0.459, 13.0, 7.0, 0.5], 0]
[['Denver Nuggets', 0.471, 15.0, 11.0, 0.739], ['San Antonio Spurs', 0.476, 11.0, 10.0, 0.759], 0]
[['Seattle SuperSonics', 0.457, 12.0, 13.0, 0.821], ['Indiana Pacers', 0.506, 14.0, 5.0, 0.783], 0]
[['Milwaukee Bucks', 0.427, 19.0, 19.0, 0.739], ['Washington Wizards', 0.5, 16.0, 12.0, 0.739], 0]
[['Portland Trail Blazers', 0.457, 7.0, 13.0, 0.846], ['Minnesota Timberwolves', 0.494, 12.0, 10.0, 0.889], 1]
[['Utah Jazz', 0.427, 17.0, 12.0, 0.692], ['Chicago Bulls', 0.467, 11.0, 15.0, 0.714], 0]
[['Memphis Grizzlies', 0.417, 11.0, 12.0, 0.806], ['Phoenix Suns', 0.596, 11.0, 8.0, 0.842], 0]
[['Toronto Raptors', 0.461, 10.0, 12.0, 0.864], ['Los Angeles Lakers', 0.536, 11.0, 9.0, 0.8], 0]
[['Houston Rockets', 0.333, 8.0, 22.0, 0.654], ['Atlanta Hawks', 0.338, 14.0, 14.0, 0.81], 1]
[['Los Angeles Clippers', 0.41, 5.0, 6.0, 0.708], ['Orlando Magic', 0.519, 13.0, 8.0, 0.882], 0]
[['Seattle SuperSonics', 0.38, 19.0, 17.0, 0.733], ['Boston Celtics', 0.506, 10.0, 10.0, 0.667], 0]
[['Philadelphia 76ers', 0.407, 7.0, 14.0, 0.636], ['Detroit Pistons', 0.462, 14.0, 9.0, 0.643], 1]
[['New York Knicks', 0.419, 12.0, 14.0, 0.471], ['Miami Heat', 0.427, 7.0, 8.0, 0.789], 1]
[['Cleveland Cavaliers', 0.432, 17.0, 11.0, 0.706], ['New Jersey Nets', 0.513, 12.0, 5.0, 0.769], 0]
[['Utah Jazz', 0.477, 16.0, 14.0, 0.655], ['Milwaukee Bucks', 0.519, 12.0, 5.0, 0.9], 1]
[['San Antonio Spurs', 0.429, 11.0, 8.0, 0.412], ['New Orleans Hornets', 0.587, 13.0, 7.0, 0.9], 0]
[['Charlotte Bobcats', 0.455, 14.0, 6.0, 0.625], ['Dallas Mavericks', 0.538, 12.0, 9.0, 0.846], 0]
[['Memphis Grizzlies', 0.356, 13.0, 11.0, 0.696], ['Denver Nuggets', 0.471, 13.0, 12.0, 0.667], 0]
[['Toronto Raptors', 0.5, 16.0, 12.0, 0.85], ['Golden State Warriors', 0.557, 12.0, 11.0, 0.778], 0]
[['Cleveland Cavaliers', 0.42, 17.0, 18.0, 0.75], ['Washington Wizards', 0.486, 9.0, 7.0, 0.688], 0]
[['Portland Trail Blazers', 0.385, 19.0, 13.0, 0.76], ['Sacramento Kings', 0.459, 14.0, 5.0, 0.857], 0]
[['Golden State Warriors', 0.41, 7.0, 20.0, 0.792], ['Phoenix Suns', 0.549, 16.0, 11.0, 0.75], 0]
[['Los Angeles Clippers', 0.455, 14.0, 9.0, 0.731], ['Atlanta Hawks', 0.54, 12.0, 11.0, 0.737], 0]
[['Utah Jazz', 0.485, 14.0, 11.0, 0.735], ['Boston Celtics', 0.507, 12.0, 12.0, 0.879], 1]
[['Orlando Magic', 0.473, 11.0, 15.0, 0.639], ['Miami Heat', 0.476, 12.0, 9.0, 1.0], 1]
[['San Antonio Spurs', 0.407, 10.0, 22.0, 0.8], ['Detroit Pistons', 0.432, 11.0, 12.0, 0.667], 0]
[['Los Angeles Lakers', 0.38, 10.0, 15.0, 0.792], ['New Orleans Hornets', 0.488, 16.0, 17.0, 0.625], 0]
[['Philadelphia 76ers', 0.418, 13.0, 12.0, 0.909], ['Chicago Bulls', 0.451, 14.0, 16.0, 0.9], 1]
[['Indiana Pacers', 0.382, 7.0, 15.0, 0.727], ['Dallas Mavericks', 0.58, 14.0, 8.0, 0.647], 0]
[['Charlotte Bobcats', 0.409, 11.0, 14.0, 0.571], ['Houston Rockets', 0.416, 13.0, 9.0, 0.714], 0]
[['Toronto Raptors', 0.489, 16.0, 8.0, 0.875], ['Denver Nuggets', 0.553, 10.0, 5.0, 0.868], 0]
[['Minnesota Timberwolves', 0.506, 16.0, 15.0, 0.811], ['Seattle SuperSonics', 0.523, 16.0, 13.0, 0.792], 1]
[['Indiana Pacers', 0.5, 13.0, 9.0, 0.656], ['Orlando Magic', 0.636, 22.0, 4.0, 0.632], 0]
[['San Antonio Spurs', 0.463, 4.0, 12.0, 0.857], ['Philadelphia 76ers', 0.487, 10.0, 6.0, 0.842], 0]
[['Los Angeles Clippers', 0.42, 10.0, 16.0, 0.791], ['Washington Wizards', 0.465, 15.0, 9.0, 0.724], 0]
[['Utah Jazz', 0.478, 6.0, 15.0, 0.833], ['New Jersey Nets', 0.513, 15.0, 20.0, 0.72], 0]
[['Boston Celtics', 0.341, 12.0, 22.0, 0.64], ['Milwaukee Bucks', 0.519, 10.0, 12.0, 0.684], 1]
[['Sacramento Kings', 0.43, 15.0, 13.0, 0.731], ['Phoenix Suns', 0.608, 13.0, 8.0, 0.556], 0]
[['Minnesota Timberwolves', 0.519, 12.0, 8.0, 0.769], ['Portland Trail Blazers', 0.531, 9.0, 7.0, 0.765], 0]
[['Memphis Grizzlies', 0.46, 14.0, 15.0, 0.724], ['Golden State Warriors', 0.494, 20.0, 14.0, 0.692], 0]
[['New Orleans Hornets', 0.432, 10.0, 17.0, 0.688], ['Detroit Pistons', 0.527, 9.0, 11.0, 0.813], 0]
[['Los Angeles Lakers', 0.413, 8.0, 10.0, 0.7], ['Houston Rockets', 0.422, 9.0, 15.0, 0.759], 0]
[['Charlotte Bobcats', 0.427, 10.0, 14.0, 0.71], ['Cleveland Cavaliers', 0.432, 9.0, 11.0, 0.467], 0]
[['Dallas Mavericks', 0.42, 17.0, 5.0, 0.619], ['Miami Heat', 0.507, 16.0, 9.0, 0.762], 1]
[['Atlanta Hawks', 0.426, 9.0, 18.0, 0.536], ['New York Knicks', 0.488, 13.0, 12.0, 0.759], 1]
[['Seattle SuperSonics', 0.43, 16.0, 18.0, 0.688], ['Denver Nuggets', 0.604, 14.0, 8.0, 0.857], 0]
[['Toronto Raptors', 0.467, 12.0, 6.0, 0.615], ['Sacramento Kings', 0.482, 22.0, 10.0, 0.846], 0]
[['New York Knicks', 0.372, 18.0, 17.0, 0.667], ['Indiana Pacers', 0.438, 12.0, 8.0, 0.826], 0]
[['Cleveland Cavaliers', 0.395, 10.0, 9.0, 0.786], ['Orlando Magic', 0.438, 14.0, 11.0, 0.636], 0]
[['Atlanta Hawks', 0.457, 9.0, 14.0, 0.8], ['Washington Wizards', 0.554, 10.0, 11.0, 0.714], 1]
[['Charlotte Bobcats', 0.408, 16.0, 11.0, 0.778], ['Memphis Grizzlies', 0.452, 12.0, 18.0, 0.548], 0]
[['Los Angeles Clippers', 0.388, 6.0, 12.0, 0.767], ['Minnesota Timberwolves', 0.5, 11.0, 9.0, 0.72], 0]
[['Chicago Bulls', 0.43, 13.0, 8.0, 0.7], ['New Orleans Hornets', 0.488, 11.0, 12.0, 0.759], 0]
[['Boston Celtics', 0.438, 12.0, 8.0, 0.864], ['San Antonio Spurs', 0.466, 14.0, 10.0, 0.88], 1]
[['Toronto Raptors', 0.4, 17.0, 10.0, 0.769], ['Utah Jazz', 0.551, 16.0, 3.0, 0.636], 0]
[['Denver Nuggets', 0.566, 13.0, 4.0, 0.75], ['Detroit Pistons', 0.604, 18.0, 14.0, 0.778], 0]
[['Miami Heat', 0.434, 9.0, 19.0, 0.634], ['Milwaukee Bucks', 0.513, 12.0, 12.0, 0.643], 1]
[['New Jersey Nets', 0.456, 16.0, 8.0, 0.85], ['Chicago Bulls', 0.494, 11.0, 12.0, 0.722], 0]
[['Los Angeles Lakers', 0.416, 9.0, 13.0, 0.724], ['Dallas Mavericks', 0.444, 14.0, 8.0, 0.789], 1]
[['Boston Celtics', 0.414, 16.0, 11.0, 0.611], ['Houston Rockets', 0.432, 11.0, 15.0, 0.882], 1]
[['Golden State Warriors', 0.409, 9.0, 16.0, 0.632], ['Sacramento Kings', 0.58, 12.0, 10.0, 0.767], 0]
[['Phoenix Suns', 0.439, 13.0, 11.0, 0.8], ['Portland Trail Blazers', 0.55, 14.0, 10.0, 0.684], 1]
[['Charlotte Bobcats', 0.436, 15.0, 9.0, 0.767], ['Indiana Pacers', 0.494, 16.0, 11.0, 0.85], 0]
[['Washington Wizards', 0.338, 13.0, 11.0, 0.769], ['Orlando Magic', 0.427, 11.0, 12.0, 0.647], 1]
[['Denver Nuggets', 0.478, 13.0, 11.0, 0.667], ['Philadelphia 76ers', 0.603, 21.0, 13.0, 0.545], 0]
[['Miami Heat', 0.256, 13.0, 8.0, 0.9], ['Toronto Raptors', 0.542, 10.0, 5.0, 0.733], 0]
[['Atlanta Hawks', 0.525, 13.0, 14.0, 0.848], ['New Jersey Nets', 0.582, 9.0, 9.0, 0.815], 0]
[['Detroit Pistons', 0.397, 11.0, 10.0, 0.857], ['Cleveland Cavaliers', 0.444, 7.0, 14.0, 0.75], 0]
[['Memphis Grizzlies', 0.393, 8.0, 9.0, 0.829], ['Minnesota Timberwolves', 0.415, 9.0, 10.0, 0.636], 0]
[['Houston Rockets', 0.341, 18.0, 13.0, 0.647], ['New Orleans Hornets', 0.447, 12.0, 9.0, 0.72], 0]
[['Phoenix Suns', 0.475, 18.0, 9.0, 0.792], ['Seattle SuperSonics', 0.573, 26.0, 10.0, 0.5], 1]
[['Golden State Warriors', 0.455, 15.0, 10.0, 0.674], ['Los Angeles Clippers', 0.516, 11.0, 14.0, 0.722], 1]
[['San Antonio Spurs', 0.378, 16.0, 9.0, 0.957], ['Chicago Bulls', 0.447, 10.0, 11.0, 0.826], 1]
[['Boston Celtics', 0.345, 8.0, 12.0, 0.857], ['Dallas Mavericks', 0.393, 14.0, 9.0, 0.75], 1]
[['Los Angeles Lakers', 0.45, 8.0, 13.0, 0.64], ['Utah Jazz', 0.525, 6.0, 7.0, 0.6], 1]
[['Minnesota Timberwolves', 0.494, 11.0, 14.0, 0.727], ['Indiana Pacers', 0.561, 16.0, 6.0, 0.706], 0]
[['Philadelphia 76ers', 0.442, 13.0, 16.0, 0.6], ['Orlando Magic', 0.532, 21.0, 12.0, 0.944], 0]
[['Toronto Raptors', 0.395, 7.0, 9.0, 0.846], ['Cleveland Cavaliers', 0.468, 15.0, 13.0, 0.765], 0]
[['Washington Wizards', 0.463, 13.0, 4.0, 0.714], ['Miami Heat', 0.532, 12.0, 10.0, 0.526], 1]
[['Denver Nuggets', 0.506, 18.0, 10.0, 0.806], ['New Jersey Nets', 0.539, 9.0, 8.0, 0.667], 1]
[['Memphis Grizzlies', 0.44, 7.0, 10.0, 0.833], ['New York Knicks', 0.519, 14.0, 7.0, 0.862], 1]
[['Sacramento Kings', 0.387, 11.0, 12.0, 0.813], ['San Antonio Spurs', 0.494, 7.0, 9.0, 0.826], 0]
[['Los Angeles Clippers', 0.553, 13.0, 10.0, 0.778], ['Portland Trail Blazers', 0.562, 15.0, 8.0, 0.75], 0]
[['Houston Rockets', 0.462, 12.0, 20.0, 0.667], ['Golden State Warriors', 0.476, 13.0, 10.0, 0.808], 1]
[['Seattle SuperSonics', 0.467, 16.0, 19.0, 0.762], ['Los Angeles Lakers', 0.607, 9.0, 9.0, 0.842], 0]
[['Orlando Magic', 0.412, 12.0, 9.0, 0.556], ['Atlanta Hawks', 0.474, 18.0, 9.0, 0.76], 0]
[['Miami Heat', 0.41, 13.0, 9.0, 0.765], ['Charlotte Bobcats', 0.444, 13.0, 11.0, 0.792], 0]
[['New Jersey Nets', 0.378, 14.0, 15.0, 0.84], ['Philadelphia 76ers', 0.383, 14.0, 18.0, 0.714], 0]
[['Sacramento Kings', 0.483, 9.0, 13.0, 0.773], ['Memphis Grizzlies', 0.506, 9.0, 8.0, 0.657], 0]
[['New York Knicks', 0.435, 13.0, 11.0, 0.75], ['Minnesota Timberwolves', 0.532, 9.0, 8.0, 0.862], 0]
[['Boston Celtics', 0.506, 9.0, 7.0, 0.862], ['New Orleans Hornets', 0.554, 20.0, 11.0, 0.773], 0]
[['Indiana Pacers', 0.437, 13.0, 12.0, 0.76], ['Chicago Bulls', 0.482, 17.0, 13.0, 0.773], 1]
